image,path,set,width,height,x_com_norm,y_com_norm,dx,dy,d,lr_imbalance,tb_imbalance,q_tl,q_tr,q_bl,q_br,sym_lr,sym_tb,sym_rot180,sym_lr_diff,sym_tb_diff,sym_rot180_diff,neg_space_pct,neg_largest_region_pct,neg_largest_centroid_x_norm,neg_largest_centroid_y_norm,neg_method,neg_rule,qt_total_leaves,qt_blank_leaves,qt_blank_leaf_ratio,qt_largest_blank_leaf_area_pct,qt_largest_blank_leaf_depth,qt_largest_blank_rect_w_norm,qt_largest_blank_rect_h_norm,qt_largest_blank_rect_aspect,qt_largest_blank_rect_cx_norm,qt_largest_blank_rect_cy_norm,qt_blank_leaf_depth_mean,qt_blank_leaf_depth_std,qt_blank_leaf_depth_wmean,qt_blank_depth_entropy,qt_blank_depth_entropy_norm,qt_blank_depth_max,qt_max_depth,qt_min_size,qt_mask_method,qt_rule,qt_thr,qt_blank_percentile,rot_thirds_luma_mean,rot_intersections_luma_mean,rot_band_frac,rot_patch_frac,rot_thirds_sat_mean,rot_intersections_sat_mean,lines_edge_pct,lines_static_energy,lines_dynamic_energy,lines_dynamic_to_static,lines_edge_percentile,lines_angle_band_deg,detail_edge_density,detail_edge_percentile,z_d,z_detail_edge_density,z_dx,z_dy,z_lines_dynamic_energy,z_lines_dynamic_to_static,z_lines_edge_pct,z_lines_static_energy,z_lr_imbalance,z_neg_largest_centroid_x_norm,z_neg_largest_centroid_y_norm,z_neg_largest_region_pct,z_neg_space_pct,z_q_bl,z_q_br,z_q_tl,z_q_tr,z_qt_blank_depth_entropy_norm,z_qt_blank_leaf_depth_wmean,z_qt_blank_leaf_ratio,z_qt_largest_blank_leaf_area_pct,z_qt_largest_blank_rect_aspect,z_qt_largest_blank_rect_cx_norm,z_qt_largest_blank_rect_cy_norm,z_qt_largest_blank_rect_h_norm,z_qt_largest_blank_rect_w_norm,z_rot_intersections_luma_mean,z_rot_intersections_sat_mean,z_rot_thirds_luma_mean,z_rot_thirds_sat_mean,z_sym_lr,z_sym_rot180,z_sym_tb,z_tb_imbalance,z_x_com_norm,z_y_com_norm,score_weight_com,score_symmetry,score_negspace,score_composition,score_sym_neg,BalanceIndex,q1_weight_stability_1to7,q2_symmetry_equilibrium_1to7,q3_negative_space_support_1to7,q4_compositional_placement_1to7,q5_directional_dynamics_1to7,q6_overall_balance_1to7,pull_direction,pull_strength_1to7,rater_id,notes,QualBalanceIndex,BalanceIndex_comp,BalanceIndex_comp_z,QualBalanceIndex_z,BalanceGap_z,HybridBalanceIndex_z,HybridBalanceIndex_1to7
Lingam_Twist_Blue_Orange.webp,data\real\images\Lingam_Twist_Blue_Orange.webp,real,1100,1412,0.5032914757826862,0.4948880467054488,0.0032914757826861,-0.0051119532945511,0.0060799571802507,0.0103100049027636,-0.0092098693401549,0.2536048717596834,0.2510000463201003,0.2412401257889348,0.2541549063604001,0.8307675025827613,0.8242847476212428,0.930335468401578,0.1026177182793617,0.1065486744046211,0.0422425679862499,0.2500045068246201,0.008396214267319,0.9680741159002028,0.5538971337509745,low_gradient,blank = grad_mag <= P25.0 (thr=0.001383),16036,428,0.0266899476178598,0.0002549575070821,6.0,0.0163636363636363,0.0155807365439093,0.8181818178099173,0.9918181818181818,0.320113314447592,6.934579372406006,0.247266486287117,6.779357433319092,0.761338812009151,0.7613388120086018,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001383),0.0013826274080201,25.0,0.5166034698486328,0.357367992401123,0.03,0.06,0.5601686239242554,0.7685401439666748,0.2000012876641771,4975.580078125,2779.865234375,0.558701737429775,80.0,15.0,0.2000012876641771,80.0,-0.8638370894665244,-0.1574891711613023,0.2219471433205081,0.2306090114619146,1.3441152720004594,0.5491240389408266,-0.1574891711613023,1.596272000327978,0.0614786964128832,2.281915306691366,0.5223327225520191,-0.9277404374777906,-0.367702545521994,0.0432901173791773,0.3369919183408151,-0.0883053069729837,-0.321412291040501,0.5075816043037331,2.02236792611727,-0.109348182222955,-0.4790843931741967,-0.8753842735049441,0.856717419423506,-1.1520425622188302,-0.8612754903815153,-0.8207433169113785,-0.4040650166396138,1.2250622120941062,0.6246948961462542,0.721831897079324,-0.4661383215694879,1.380612612191249,0.7451980039745697,0.2178423315148583,0.2219471433205148,0.2306090114619147,0.0264691532484161,0.5532240981987769,0.0459687521287915,0.5935618841807477,0.2995964251637842,0.3065424875309827,4,5,3,6,3,7,none,1,simulated_v2_cohesive,,4.666666666666667,0.3065424875309827,1.215897568790391,1.0882804773873136,-0.12761709140307742,1.1520890230888523,5.0
Linked_Lingam_Orange.webp,data\real\images\Linked_Lingam_Orange.webp,real,1100,1426,0.5046583380346346,0.4899790943330888,0.0046583380346345,-0.0100209056669112,0.0110507313617722,0.0166714149956077,-0.0276735177353294,0.2455219568505232,0.2683147859754896,0.2461422554434137,0.2400209215223142,0.8099390351828335,0.7998580091308798,0.8557349788726972,0.1180189326405525,0.1242787763476371,0.0895818024873733,0.2500012750223129,0.106494963661864,0.4995311690488526,0.2228507794082986,low_gradient,blank = grad_mag <= P25.0 (thr=0.008196),15142,767,0.0506538105930524,0.0010040800714012,5.0,0.0318181818181818,0.0315568022440392,0.7777777776049383,0.9840909090909092,0.9842215988779804,6.705345630645752,0.5586910247802734,5.96721887588501,1.5835414327612864,0.999103405941968,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.008196),0.0081956079229712,25.0,0.627903163433075,0.6700357794761658,0.03,0.06,0.6264482140541077,0.7018475532531738,0.2,13342.3251953125,12152.7705078125,0.91084352464089,80.0,15.0,0.2,80.0,-0.661360011563399,-0.1600013824685549,0.3400546786157022,0.0794089190981049,8.01079020099277,1.9638674370855231,-0.1600013824685549,6.041857865017016,0.1967971483948252,-0.0087460180433985,-1.0524386161388763,0.2526449221690759,-0.3677683111236184,0.1928849841686618,-0.094801139061411,-0.3375540833086659,0.2591512826385866,1.1085432303784188,0.5401294582642014,0.6608690732888938,-0.1821899035071361,-1.1348090817605396,0.8315969131115609,1.0058223830846955,-0.1234422358240288,-0.1092100246428378,1.920811821220592,0.9371337898418852,1.7462090763786005,1.0739486526085158,-0.6565185131354259,0.9773169381044292,0.6086020547317292,0.056302522283601,0.3400546786157089,0.0794089190981051,0.0409407180890745,0.3098001599002442,0.1093078299428008,2.3749573420230883,0.2095539949215225,0.8751506850112284,4,4,3,6,1,7,none,1,simulated_v2_cohesive,,4.166666666666667,0.8751506850112284,3.428296664580149,0.27363674191504517,-3.154659922665104,1.8509667032475972,6.0
Linked_Lingams_Yellow_Purple.webp,data\real\images\Linked_Lingams_Yellow_Purple.webp,real,604,800,0.5058319389543785,0.4576390373182717,0.0058319389543785,-0.0423609626817282,0.0427605270230661,0.0193604271893245,-0.1225580598585907,0.2706408390402761,0.2906381908890192,0.2196789473650615,0.2190420625994552,0.613956755657275,0.5173221488438546,0.711916182654765,0.1564564704895019,0.1956207603216171,0.1167552545666694,0.2500062086092715,0.0145964403973509,0.0776577624663968,0.1359339997164327,low_gradient,blank = grad_mag <= P25.0 (thr=0.011305),16357,137,0.0083756190010393,0.0002690397350993,6.0,0.0165562913907284,0.01625,0.7692307686390532,0.0844370860927152,0.148125,6.978102207183838,0.1463499069213867,6.917795181274414,0.4099006874566646,0.4099006874563689,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.011305),0.0113047370687127,25.0,0.4106336832046509,0.413369357585907,0.03,0.06,0.7930855751037598,0.9132089018821716,0.2000393211920529,2142.615478515625,2361.84912109375,1.1023205725737515,80.0,15.0,0.2000393211920529,80.0,0.6302912548070909,-0.0832863933889523,0.4414629308763443,-0.9166935558868692,1.0467925677771963,2.733133963516957,-0.0832863933889523,0.0910047544887212,0.2539971971424496,-2.0712444568452657,-1.4658974919565482,-0.8531354481628444,-0.3676679150338665,-0.6146773052483862,-0.7357050128721335,0.4370242364037967,1.0076555045458528,-0.3806954234135943,2.2750314076673144,-0.6979849950102816,-0.4735032825526825,-1.189687409543719,-2.0930778507838514,-1.7108784681232692,-0.8303664516211312,-0.8118734044249768,0.0123394937981914,1.8496330492765516,-0.4431123418606871,1.9592258066735115,-2.4478718183591357,0.199822061953363,-0.9713573019492612,-0.7738492714210884,0.4414629308763511,-0.9166935558868692,-0.0677931496966782,-1.0731356861183443,-0.8208447069080551,0.7869382785436151,-0.9469901965131998,-0.0759483558887543,4,2,4,6,1,3,up,2,simulated_v2_cohesive,,3.3333333333333335,-0.0759483558887543,-0.27233703612679705,-1.0841028172054024,-0.8117657810786053,-0.6782199266660998,3.0
Mechanics_of_a_Breast_Pump.webp,data\real\images\Mechanics_of_a_Breast_Pump.webp,real,750,584,0.498244429728445,0.4895198029989753,-0.0017555702715549,-0.0104801970010247,0.0106262202197514,-0.0123543671370623,-0.0054419627924138,0.2568060310671159,0.2459148845345788,0.2493711031555311,0.2479078989996339,0.8690896220037906,0.7792262190340649,0.7719103315203099,0.0709790736436843,0.1197026446461677,0.1236692890524864,0.2500776255707762,0.0212168949771689,0.8061904659421069,0.9682016881169948,low_gradient,blank = grad_mag <= P25.0 (thr=0.001961),13375,985,0.0736448598130841,0.0010410958904109,5.0,0.032,0.0325342465753424,1.263157894072022,0.7333333333333333,0.9837328767123288,6.745177745819092,0.5008009672164917,6.130429267883301,1.557794017464332,0.9828585955535636,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001961),0.0019607841968536,25.0,0.4566074311733246,0.3325694501399994,0.03,0.06,0.1443349421024322,0.1329153031110763,0.2,2881.88330078125,1759.581787109375,0.6105666341958622,80.0,15.0,0.2,80.0,-0.6786518402473913,-0.1600013824685549,-0.2141569111575963,0.0652623381430997,0.6184173288421153,0.7574932895100247,-0.1600013824685549,0.4838072762402465,-0.4206326114278049,1.4904817389515077,2.4931592522692383,-0.773474007946169,-0.3662146146791439,0.2914174746213404,0.1461459227620657,0.0104072304222718,-0.4919178693914741,1.0674836785553816,0.8380056262638731,1.3998193356035318,-0.1675196836820466,1.9817021138212012,0.0164118553415718,1.0042343944178225,-0.0783002749901836,-0.100839044733796,-0.5884573937850935,-1.519087559475986,0.0201432934854901,-1.4873248975839275,-0.1158594317932014,0.5241547957034278,0.493227709770967,0.2508080212797465,-0.2141569111575896,0.0652623381430998,-0.1082011652736574,0.3005076912270645,0.6773038745532914,-0.2261123808560267,0.4889057828901779,0.0515307455868312,5,4,5,2,3,5,none,1,simulated_v2_cohesive,,4.0,0.0515307455868312,0.22367172717717285,0.00208883009095525,-0.2215828970862176,0.11288027863406405,4.0
Meeting_in_the_middle.webp,data\real\images\Meeting_in_the_middle.webp,real,500,750,0.5023229660716672,0.48194393527503,0.0023229660716671,-0.0180560647249699,0.0182048796953569,0.0097547439665514,-0.10627817794959,0.2772631504215416,0.2758759385532534,0.2178594775951827,0.2290014334300222,0.8873364004950736,0.5889730273110738,0.5873936026218007,0.0527649261057376,0.1925005763769149,0.1932402849197387,0.25,0.107536,0.4990396766354213,0.2880005290218056,low_gradient,blank = grad_mag <= P25.0 (thr=0.008465),4066,149,0.0366453516969995,0.001024,5.0,0.032,0.032,0.6666666663888888,0.608,0.2333333333333333,5.946308612823486,0.2254074811935424,5.8153886795043945,0.6900619236728941,0.6900619236723963,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.008465),0.0084651112556457,25.0,0.51716548204422,0.5599689483642578,0.03,0.06,0.3811491429805755,0.3622063398361206,0.2,2048.003173828125,2028.633544921875,0.9905421880377512,80.0,15.0,0.2,80.0,-0.3699464416501577,-0.1600013824685549,0.1382603674841977,-0.1680811153493657,0.8097860193476233,2.284059933337233,-0.1600013824685549,0.0407334580104331,0.0496673135217217,-0.0111488770991442,-0.7425244392618856,0.2651713209252292,-0.3677942572061816,-0.6702007934131352,-0.4314463604116393,0.6412331173390265,0.5126768827369437,0.3274257871256955,0.2630233467552674,0.2106262732846635,-0.1742951779745982,-1.8482273086520589,-0.3910329058592345,-1.434013866584014,-0.1029737394600947,-0.100839044733796,1.102397399119188,-0.529181398468909,0.6303580262638255,-0.2292264707064663,0.0509231316057611,-0.4733560655706186,-0.5706808153125165,-0.6314153947786648,0.1382603674842044,-0.1680811153493656,-0.0871884702169304,-0.3310379164257913,-0.3158925299030886,0.4209915779962019,-0.32346522316444,0.0034459615382771,5,4,3,5,2,4,none,1,simulated_v2_cohesive,,3.8333333333333335,0.0034459615382771,0.03657851743855885,-0.26945908173313393,-0.30603759917169276,-0.11644028214728755,4.0
Meeting_Place.webp,data\real\images\Meeting_Place.webp,real,500,649,0.5030142534605461,0.4765077580515159,0.003014253460546,-0.023492241948484,0.0236848296529767,0.0181551386935102,-0.075158024661516,0.2597450789411096,0.2778339333896484,0.2311773247344206,0.2312436629348214,0.7668641547676179,0.6351594917926501,0.6103423510484565,0.1040277555584907,0.1627958118915558,0.1738694906234741,0.2503636363636363,0.0069275808936825,0.6452197508896798,0.0107282487703502,low_gradient,blank = grad_mag <= P25.0 (thr=0.001392),4015,68,0.0169364881693648,0.0009244992295839,5.0,0.03,0.0308166409861325,0.749999999625,0.015,0.6394453004622496,5.955882549285889,0.205356478691101,5.847612380981445,0.6157826736418845,0.6157826736414403,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001392),0.0013921558856964,25.0,0.423503428697586,0.4150366187095642,0.03,0.06,0.4561069011688232,0.4957820773124695,0.2,1759.09326171875,315.76251220703125,0.1795029968432233,80.0,15.0,0.2,80.0,-0.1467288473770304,-0.1600013824685549,0.1979929773830792,-0.3355202013200048,-0.408529330830802,-0.9743217272612544,-0.1600013824685549,-0.1127759179120564,0.2283585775494926,0.7035114220074816,-2.061495133926241,-0.9454119505564852,-0.3603944344592011,-0.2637893540713104,-0.3629462775004264,0.1010371695491493,0.5783284895232373,0.1396813540974476,0.3218349983739324,-0.4228319797201527,-0.2137296201623008,-1.3131636396129984,-2.3188101137747523,-0.1144477682821585,-0.1576255948605571,-0.1929198237332543,0.0247366032200365,0.0474981236681164,-0.3134300255714919,0.1689938949185722,-1.0502394637780554,-0.3492934618983738,-0.3124030284307081,-0.3591428992345654,0.1979929773830858,-0.3355202013200047,-0.0454488717668452,-0.5706453180357125,-0.5335232526622493,-0.2097590160784432,-0.5520842853489809,-0.2690973910647564,4,3,4,4,5,4,none,1,simulated_v2_cohesive,,4.0,-0.2690973910647564,-1.0238611131093434,0.00208883009095525,1.0259499432002985,-0.5108861415091941,3.0
middle.webp,data\real\images\middle.webp,real,500,648,0.5002695272444658,0.4970788289857191,0.0002695272444658,-0.0029211710142808,0.0029335788774437,0.0023169006517991,-0.0003258250650393,0.2478330933987162,0.2523298191338034,0.2510085028284725,0.2488286311920961,0.9390715107034892,0.9141284103579236,0.9179739448234744,0.0315585434436798,0.0444780811667442,0.0424862466752529,0.2501358024691358,0.0043641975308641,0.4653479490806224,0.0208093229957916,low_gradient,blank = grad_mag <= P25.0 (thr=0.002236),4096,0,0.0,0.0,,,,,,,,,,,,,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.002236),0.0022360682487487,25.0,0.3643583059310913,0.1644668728113174,0.03,0.06,0.4072282314300537,0.6084604859352112,0.2,1065.738037109375,428.69134521484375,0.4022483295928616,80.0,15.0,0.2,80.0,-0.9920001203075574,-0.1600013824685549,-0.0391727267537156,0.2980870511738005,-0.3282063362191822,-0.0794336440524016,-0.1600013824685549,-0.4811832426911667,-0.1085487783112327,-0.1758644870382336,-2.013539956214157,-0.9762561785543749,-0.3650307431556115,0.3413848568041059,0.1742742795550214,-0.266286729506766,-0.2768249814840169,,,-0.9671839253693604,-0.5801299130361488,,,,,,-1.838403197515292,0.5339587045144585,-0.9094073525340431,-0.0906787821344891,0.5238019086682164,1.3137853163429905,1.2476097524694518,0.2955694841711712,-0.0391727267537089,0.2980870511738006,-0.0286003036580998,1.028398992493553,-0.8463342005613144,-0.3903729572854695,0.0910323959661193,-0.10931362165915,5,5,3,2,4,2,none,1,simulated_v2_cohesive,,3.5,-0.10931362165915,-0.40215803439647624,-0.812554905381313,-0.4103968709848368,-0.6073564698888947,3.0
Milk_Fountain.webp,data\real\images\Milk_Fountain.webp,real,631,800,0.4997623760513675,0.5102272983691489,-0.0002376239486325,0.0102272983691489,0.0102300585077779,0.0100464358308508,0.0545641018779896,0.2351683115998423,0.2375496687209783,0.2598084861146399,0.2674735179346315,0.91113475913502,0.6710887936918396,0.6583406580311758,0.0439963042736053,0.1628406941890716,0.169152170419693,0.2751763074484945,0.0175158478605388,0.4662767851605811,0.0416309941189776,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),10270,1259,0.1225900681596884,0.0009904912836767,5.0,0.0316957210776545,0.03125,0.79999999968,0.9841521394611727,0.640625,6.81334400177002,0.4075691998004913,6.429522514343262,1.2963600806562392,0.8179121462280675,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),0.0,25.0,0.443668007850647,0.5001057982444763,0.03,0.06,0.2638043463230133,0.2763339579105377,0.2,3921.88427734375,1728.1513671875,0.4406431309476454,80.0,15.0,0.2,80.0,-0.6947888971500535,-0.1600013824685549,-0.0829945364155761,0.7030715844137353,0.5960617852419166,0.0748189715486894,-0.1600013824685549,1.036401334731563,0.0558721157521476,-0.1713234969333188,-1.9144922836501512,-0.8180073160545429,0.1445313272852912,0.6099278004288491,0.7438753328817399,-0.6568242276004734,-0.7724037261816491,0.6505734701764327,1.3838823258983388,2.9729565248038963,-0.187575452399713,-0.9921254374618752,0.831795966251909,-0.1106146098376951,-0.1376114876582394,-0.1148481648351398,0.6572781482466143,-0.8999137268783368,-0.1102411332191723,-0.8526320922008497,0.2684492697432021,-0.0898111221460604,-0.1114839781658258,0.7758054666442736,-0.0829945364155694,0.7030715844137354,0.1183289055246508,0.0223847231437719,0.1182416435065532,0.0201967247259238,0.0703131833251626,0.0696129378585791,5,3,4,4,4,4,none,1,simulated_v2_cohesive,,4.0,0.0696129378585791,0.29402777552327747,0.00208883009095525,-0.29193894543232224,0.14805830280711635,4.0
Milk_Fountain_II.webp,data\real\images\Milk_Fountain_II.webp,real,648,800,0.5112400754203797,0.4950351066017968,0.0112400754203797,-0.0049648933982031,0.0122877769312169,0.065761555784075,-0.0424497376720916,0.2317074478685502,0.2895174438846347,0.2354117513222731,0.2433633110902636,0.8089567570980356,0.7341862042607938,0.7022548056569802,0.1256308555603027,0.1748002916574478,0.1957985162734985,0.2505015432098765,0.0134104938271604,0.8768843942235293,0.2274140535097814,low_gradient,blank = grad_mag <= P25.0 (thr=0.001119),14917,775,0.0519541462760608,0.0009645061728395,5.0,0.0308641975308641,0.03125,0.79999999968,0.8904320987654321,0.859375,6.890322685241699,0.3165895342826843,6.6535491943359375,1.0054067050203246,0.634341004637372,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001119),0.0011192560195922,25.0,0.5854031443595886,0.4832820892333984,0.03,0.06,0.2329700589179992,0.296048641204834,0.2,2737.46630859375,906.8994750976562,0.3312915568119712,80.0,15.0,0.2,80.0,-0.6109708039696842,-0.1600013824685549,0.9087680068845396,0.2351385868629772,0.0119291988496394,-0.3645052529643969,-0.1600013824685549,0.4070727599979885,1.2410313295150364,1.8360975432145967,-1.0307313441168835,-0.8674054972451839,-0.3575880973603262,-0.1345703154110644,0.0073088198148172,-0.7635451395219305,0.9700768346376922,0.1865884422725395,1.7927546296092798,0.7026628768191375,-0.1978739490522121,-0.9921254374618752,0.5271225119885639,0.6001624845784862,-0.1376114876582394,-0.1531318328075625,0.5321835493669174,-0.8148005592025783,1.3179565581908703,-1.0164422367542036,-0.665496912091246,0.1475919549723616,0.2413609460483461,-0.0729757058680736,0.9087680068845464,0.2351385868629773,0.2658334733356212,-0.0921813370235127,0.1468400648292554,-0.0274009719392081,0.0273293639028713,0.0885872884330948,5,4,3,4,5,4,none,1,simulated_v2_cohesive,,4.166666666666667,0.0885872884330948,0.36785512490072786,0.27363674191504517,-0.09421838298568269,0.3207459334078865,4.0
Milk_Spine.webp,data\real\images\Milk_Spine.webp,real,500,632,0.5027197604057613,0.4963799072813241,0.0027197604057612,-0.0036200927186758,0.0045279319734904,0.0116504407243076,-0.0099153230365213,0.2481593780498847,0.256798240184576,0.2460153366622615,0.2490269368937779,0.9106277716650162,0.8202931270205692,0.8141120069034169,0.0510481670498847,0.1026460528373718,0.1061766222119331,0.3278164556962025,0.2962056962025316,0.5091639619234837,0.4602806533090431,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),2698,258,0.0956263899184581,0.0040506329113924,4.0,0.064,0.0632911392405063,0.7999999998,0.968,0.9683544303797468,5.453488349914551,0.777448296546936,4.471818447113037,1.2353243416929087,0.7794028824848933,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),0.0,25.0,0.490989625453949,0.3644242584705353,0.03,0.06,0.1626910269260406,0.2041366845369339,0.200003164556962,2013.520751953125,1166.711181640625,0.5794383695837826,80.0,15.0,0.200003164556962,80.0,-0.9270565231444852,-0.1538273846799089,0.1725464857467747,0.2765596420152573,0.1967257096153435,0.63243426937948,-0.1538273846799089,0.0224115699738492,0.0899921388266205,0.0383477782358538,0.0770036974920822,2.5353628226618885,1.215732684906841,0.1890118923702431,0.1803325162243255,-0.256225254042177,-0.1269987325440326,0.5532394248705844,-2.18913394153405,2.1063228658247968,1.025229007302264,-0.9921254366913836,0.7792871529090394,0.9542657205851012,1.3421657296675582,1.3724534192575355,-0.3515973489594186,-1.211607226725627,0.3665963446250109,-1.3898064153536571,0.2638152095501231,0.7523001232838094,0.7228765956055647,0.211670265567031,0.1725464857467814,0.2765596420152574,0.0235398689801451,0.5796639761464991,0.678319301960624,-0.2269442074227596,0.6289916390535615,0.1418624335369823,5,6,5,2,3,2,none,1,simulated_v2_cohesive,,3.8333333333333335,0.1418624335369823,0.5751435237986415,-0.26945908173313393,-0.8446026055317755,0.1528422210327538,4.0
Milk_Spout.webp,data\real\images\Milk_Spout.webp,real,500,642,0.4992677421882018,0.4994839627919131,-0.0007322578117981,-0.0005160372080869,0.0008958213566719,0.0126410178476003,0.0251568035046016,0.2410535640689126,0.2463680341787865,0.2526258753864337,0.2599524747450136,0.8979965436557856,0.7179821664180686,0.6719068473503038,0.0480922088027,0.1329647153615951,0.1546881347894668,0.251411214953271,0.0100218068535825,0.6615517562946845,0.466539712605444,low_gradient,blank = grad_mag <= P25.0 (thr=0.001119),3784,65,0.0171775898520084,0.0002741433021806,6.0,0.016,0.0171339563862928,0.7272727266115702,0.96,0.9914330218068536,6.0,0.0,6.0,-1.4425029546671358e-12,0.0,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001119),0.0011191964149475,25.0,0.4236646294593811,0.4460091292858124,0.03,0.06,0.139536052942276,0.0812352299690246,0.2,2564.2001953125,659.6670532226562,0.2572603552663289,80.0,15.0,0.2,80.0,-1.075005135867264,-0.1600013824685549,-0.1257347513631788,0.3721673082346391,-0.1639200325748055,-0.6619284996426629,-0.1600013824685549,0.3150095534291164,0.1110634675000353,0.7833570229027879,0.1067777368610101,-0.90818029322092,-0.339076720797922,0.3907410855068922,0.5141075589027863,-0.4753436611429542,-0.4767237525818251,-1.4167394347938025,0.599958464950229,-0.4150827835034467,-0.471480621620722,-1.459090096813064,0.7532800404919665,1.029254219592082,-0.7895421066523939,-0.8374852767294618,0.2550362228985335,-1.7422032273856751,-0.3118056820140657,-1.512819462017834,0.1483609343057196,-0.0164713156541868,0.1507468867228568,0.5185188639333331,-0.1257347513631721,0.3721673082346392,2.032181763007467e-05,0.0942121684581298,-0.2587730653333582,-0.4602926546938338,-0.0822804484376142,-0.1808509271046059,5,4,4,2,4,2,none,1,simulated_v2_cohesive,,3.5,-0.1808509271046059,-0.680502719865526,-0.812554905381313,-0.132052185515787,-0.7465288126234195,3.0
Mothers_milk.webp,data\real\images\Mothers_milk.webp,real,500,632,0.4900013867036077,0.4770167374747945,-0.0099986132963922,-0.0229832625252054,0.025063970638215,-0.0307207922911556,-0.0812323642233369,0.2717865719092657,0.2688296102024027,0.2435737713541012,0.215810011279423,0.8690818027328091,0.7587389561607983,0.7243694866653345,0.0918088629841804,0.1691888719797134,0.1932911127805709,0.4423955696202531,0.2151962025316455,0.5396943619305316,0.2811675959642289,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),3055,385,0.1260229132569558,0.0040506329113924,4.0,0.064,0.0632911392405063,0.7999999998,0.968,0.7183544303797469,5.633766174316406,0.6270132064819336,4.793497085571289,1.535505173843949,0.9687959009407668,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),0.0,25.0,0.6839697360992432,0.6922174692153931,0.03,0.06,0.1759087443351745,0.1423995643854141,0.2,1159.915283203125,633.5690307617188,0.5462200903212908,80.0,15.0,0.2,80.0,-0.0905515947982361,-0.1600013824685549,-0.9264199746872388,-0.319843183094219,-0.1824827969430408,0.4989785336756039,-0.1600013824685549,-0.4311431102208168,-0.8113189819056003,0.187607962376485,-0.7750283680836694,1.5606060504125912,3.547361802153128,0.1145043491643303,-0.8344441396750047,0.4723546238707718,0.2764133494638436,1.0319395309525363,-1.6020365209709082,3.0832908449488454,1.025229007302264,-0.9921254366913836,0.7792871529090394,0.1419490412523224,1.3421657296675582,1.3724534192575355,2.085746294265472,-1.478141655954576,2.311165315314055,-1.3195860087324385,-0.1159309029330974,0.2671455294971839,0.378661570674439,-0.4122877400060611,-0.926419974687232,-0.3198431830942189,-0.3434414954044423,0.1766253990795085,0.8232846319604881,0.1293926451630165,0.4999550155199982,0.0953020550928575,4,4,7,4,4,4,none,1,simulated_v2_cohesive,,4.5,0.0953020550928575,0.3939816277410502,0.8167325655632236,0.4227509378221734,0.6053570966521369,5.0
